body,brand,cit,color,gear,price,usage,year
بدون رنگ,جک S5 دنده‌ای,مشهد، هفت تیر,سفید,دنده‌ای,۲۰۷٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۵ - ۱۳۹۴
اتوماتیک,جک S5 اتوماتیک,مشهد، بلوار الهیه,یک لکه رنگ,توافقی,۹۵٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,مشهد، تربت حیدریه,سفید,دنده‌ای,۲۰۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، کولر دوال ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 اتوماتیک,مشهد، بلوار الهیه,نقدی,اتوماتیک,توافقی,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، اتو هلد ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
توافقی,فروشی,مشهد، فلسطین,اتوماتیک,۰,,,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,مشهد، طلاب,سفید,اتوماتیک,۲۵۹٫۵۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,مشهد، معلم,سفید,دنده‌ای,۲۲۳٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، دی لایت ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
,جک S5 دنده‌ای,کرمانشاه,۴۰٫۰۰۰,,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید,دنده‌ای,۲۲۸٫۰۰۰٫۰۰۰ تومان,۶۲٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 دنده‌ای,مشهد، تربت حیدریه,سفید,دنده‌ای,۲۳۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، کولر دوال ، آینه تاشو برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,قهوه‌ای,دنده‌ای,۲۳۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، کروز کنترل ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,مشهد، شهید بهشتی,نقدی,اتوماتیک,توافقی,۱۹٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید,دنده‌ای,۲۱۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، آینه تاشو برقی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 اتوماتیک,کرمانشاه,سفید,اتوماتیک,۲۵۲٫۰۰۰٫۰۰۰ تومان,۹۳٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 اتوماتیک,کرمانشاه,سفید,اتوماتیک,۲۷۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,کرمانشاه,سفید,اتوماتیک,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، اتو هلد ، رادار ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید,دنده‌ای,۲۶۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، رادار ، آینه تاشو برقی,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید,دنده‌ای,۲۳۲٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، رادار ، دی لایت ، آینه تاشو برقی,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,مشکی,دنده‌ای,۲۴۷٫۰۰۰٫۰۰۰ تومان,۲۸٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,کرمانشاه,سفید,اتوماتیک,۲۷۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، دی لایت ، صندلی کودک ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,مشکی,دنده‌ای,۲۱۵٫۰۰۰٫۰۰۰ تومان,۴۸٫۰۰۰,۲۰۱۶ - ۱۳۹۵
دنده‌ای,جک S5 دنده‌ای,کرمانشاه,سفید صدفی,۲۴۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، صندلی برقی ، آینه تاشو برقی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۴۲٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,کرمانشاه,نقدی,دنده‌ای,توافقی,۱۶٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید,دنده‌ای,۲۱۰٫۰۰۰٫۰۰۰ تومان,۳۸٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,قهوه‌ای,دنده‌ای,۲۱۹٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,کرمانشاه,سفید,اتوماتیک,۲۷۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، دنده پشت فرمان ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
اتوماتیک,جک S5 اتوماتیک,کرمانشاه,بدون رنگ,۲۶۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی,۴۵,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,قم، زنبیل‌آباد (شهید صدوقی),قسطی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
دنده‌ای,جک S5 دنده‌ای,قم، پلیس,بدون رنگ,۲۱۵٫۰۰۰٫۰۰۰ تومان,۷۴٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
,جک S5 اتوماتیک,قم، زنبیل‌آباد (شهید صدوقی),,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,قم، جمهوری,سفید,اتوماتیک,۲۸۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
,جک S5 دنده‌ای,قم، بلوار ۱۵ خرداد,,,,,۲۰۱۷ - ۱۳۹۶
تک برگی,جک S5 اتوماتیک,قم، امام,بدون رنگ,توافقی,۲۳٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,قم، امام,سفید,دنده‌ای,فرمان برقی ، دنده پشت فرمان ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی کودک ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۷۰٫۰۰۰,۲۰۱۰ - ۱۳۸۹
۰,جک S5 اتوماتیک,قم، امام,اتوماتیک,,,,۲۰۱۹ - ۱۳۹۸
۱۹۵٫۰۰۰٫۰۰۰ تومان,جک S5 دنده‌ای,مشهد، اندیشه,دنده‌ای,۸۸,,,۲۰۱۵ - ۱۳۹۴
,جک S5 اتوماتیک,مشهد، هفت تیر,۴۰٫۰۰۰,,,,۲۰۱۸ - ۱۳۹۷
دنده‌ای,جک S5 دنده‌ای,مشهد، وکیل آباد,بدون رنگ,۲۰۵٫۰۰۰٫۰۰۰ تومان,۱۰۵٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
,جک S5 دنده‌ای,مشهد، احمدآباد,۶۳٫۰۰۰,,,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 دنده‌ای,مشهد، آزادشهر,سفید,دنده‌ای,۲۴۵٫۰۰۰٫۰۰۰ تومان,۱۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
اتوماتیک,جک S5 اتوماتیک,مشهد، احمدآباد,بدون رنگ,۲۶۲٫۰۰۰٫۰۰۰ تومان,۴۴٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید,دنده‌ای,۲۰۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، کولر دوال ، کروز کنترل ، آینه تاشو برقی ، کول باکس ، دوربین 360 درجه,۲۰۱۵ - ۱۳۹۴
یک لکه رنگ,جک S5 دنده‌ای,کرمانشاه,مشکی,دنده‌ای,۲۱۶٫۰۰۰٫۰۰۰ تومان,۹۸٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید,دنده‌ای,۲۰۰٫۰۰۰٫۰۰۰ تومان,۵۴٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 اتوماتیک,قم، انسجام,سفید,اتوماتیک,۲۴۵٫۰۰۰٫۰۰۰ تومان,۹۴٫۰۰۰,۲۰۱۶ - ۱۳۹۵
,جک S5 اتوماتیک,قم، پیام نور,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید,دنده‌ای,۲۲۸٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سانروف ، کولر دوال ، صندلی کودک ، آینه تاشو برقی ، کول باکس ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
اتوماتیک,جک S5 اتوماتیک,قم، باجک (۱۹ دی),بدون رنگ,۲۹۰٫۰۰۰٫۰۰۰ تومان,۳٫۳۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,قم، پردیسان,مشکی,اتوماتیک,۲۷۰٫۰۰۰٫۰۰۰ تومان,۱۲٫۴۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,قم، زنبیل‌آباد (شهید صدوقی),مشکی,اتوماتیک,۲۴۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 دنده‌ای,قم، بلوار ۱۵ خرداد,سفید,دنده‌ای,۲۲۵٫۰۰۰٫۰۰۰ تومان,۶۷٫۰۰۰,۲۰۱۷ - ۱۳۹۶
۱,جک S5 اتوماتیک,قم، زنبیل‌آباد (شهید صدوقی),توافقی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,قم، زنبیل‌آباد (شهید صدوقی),سفید,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 دنده‌ای,قم، پردیسان,سفید,دنده‌ای,۲۰۵٫۰۰۰٫۰۰۰ تومان,سانروف ، آینه تاشو برقی ، حافظه صندلی ، دوربین 360 درجه,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید,دنده‌ای,۲۳۰٫۰۰۰٫۰۰۰ تومان,۴۷٫۵۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 اتوماتیک,قم، باجک (۱۹ دی),سفید,اتوماتیک,۱۰٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,قم، شهرک قدس,سفید,اتوماتیک,۲۷۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,قم، دورشهر,سفید,دنده‌ای,۲۲۵٫۰۰۰٫۰۰۰ تومان,۴۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 دنده‌ای,کرمانشاه,سفید صدفی,دنده‌ای,۱۹۹٫۰۰۰٫۰۰۰ تومان,۵۹٫۰۰۰,۲۰۱۵ - ۱۳۹۴
۰,جک S5 اتوماتیک,قم، پردیسان,اتوماتیک,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، آجودانیه,سفید,اتوماتیک,۲۷۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,تهران، امیر بهادر,مشکی,اتوماتیک,۲۷۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
۹٫۰۰۰,جک S5 اتوماتیک,تهران، پاکدشت,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,جک S5 دنده‌ای,تهران، آذری,بدون رنگ,۱۹۵٫۶۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، اتو هلد ، دی لایت,۷۵٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 اتوماتیک,تهران، چیتگر,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، شهرآرا,سفید,اتوماتیک,سنسور عقب و جلو ، سانروف ، آینه تاشو برقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، چیتگر,مشکی,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، نازی‌آباد,سفید,اتوماتیک,۲۷۵٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۲۰۱۸ - ۱۳۹۷
,جک S5 اتوماتیک,تهران، نازی‌آباد,,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,جک S5 دنده‌ای,تهران، پیروزی,نقدی,توافقی,۴۰٫۳۰۰,,۲۰۱۵ - ۱۳۹۴
اتوماتیک,جک S5 اتوماتیک,تهران، شهرک پرواز,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، لویزان,سفید,اتوماتیک,۱۴,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، مولوی,مشکی,اتوماتیک,۲۹۰٫۰۰۰٫۰۰۰ تومان,۲۱٫۰۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، پاسداران,سفید,اتوماتیک,۲۵۹٫۰۰۰٫۰۰۰ تومان,۴۷٫۵۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,تهران، کوی بیمه,سفید,اتوماتیک,۲۶۵٫۰۰۰٫۰۰۰ تومان,۳۰٫۰۰۰,۲۰۱۷ - ۱۳۹۶
توافقی,جک S5 اتوماتیک,تهران، پیروزی,اتوماتیک,۰,,,۲۰۱۹ - ۱۳۹۸
نقدی,فروشی,تهران، ونک,سفید,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
نقدی,فروشی,تهران، توحید,مشکی,بدون رنگ,اتوماتیک,توافقی,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,تهران، نارمک,نقدی و قسطی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,تهران، منظریه,نقدی و قسطی,اتوماتیک,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,اصفهان، بزرگمهر,سفید,اتوماتیک,۲۸۹٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
اتوماتیک,فروشی,تهران، نارمک,بدون رنگ,توافقی,۴۶٫۰۰۰,,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,اصفهان، ملک شهر,سفید,اتوماتیک,۲۶۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
دنده‌ای,جک S5 دنده‌ای,اصفهان، پروین,بدون رنگ,۲۰۷٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، آینه تاشو برقی ، دوربین 360 درجه,۵۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 اتوماتیک,اصفهان، هشت بهشت,سفید,اتوماتیک,۴۴٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,اصفهان، دروازه شیراز (میدان آزادی),مشکی,اتوماتیک,۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,اصفهان، ملک شهر,نقدی,اتوماتیک,توافقی,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، کروز کنترل ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,اصفهان، رباط,سفید,اتوماتیک,۲۷۶٫۰۰۰٫۰۰۰ تومان,سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
اتوماتیک,فروشی,تهران، قیطریه,قسطی,۰,,,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,اصفهان، شاهین شهر,سفید,اتوماتیک,۲۶۰٫۰۰۰٫۰۰۰ تومان,۴۷,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,اصفهان، شاهین شهر,سفید,اتوماتیک,۲۸۹٫۵۰۰٫۰۰۰ تومان,فرمان برقی ، دنده پشت فرمان ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، اتو هلد ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
اتوماتیک,جک S5 اتوماتیک,اصفهان، شاهین شهر,بدون رنگ,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، اتو هلد ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، ترمز دستی برقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,اصفهان، پروین,سفید صدفی,اتوماتیک,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، رادار ، دی لایت ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۶۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 دنده‌ای,اصفهان، بزرگمهر,سفید,دنده‌ای,۱٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، اتو هلد ، رادار ، آینه تاشو برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,اصفهان، سه راه سیمین,سفید,اتوماتیک,۲۸۰٫۰۰۰٫۰۰۰ تومان,۲۸٫۰۰۰,۲۰۱۸ - ۱۳۹۷
اتوماتیک,جک S5 اتوماتیک,اصفهان، پروین,بدون رنگ,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی ، دوربین 360 درجه,۱,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,اصفهان، پل وحید,سفید,اتوماتیک,۵۲٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
اتوماتیک,جک S5 اتوماتیک,اصفهان، حکیم نظامی,بدون رنگ,۲۲٫۰۰۰,,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,اصفهان، سه راه سیمین,سفید,اتوماتیک,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، رادار ، دی لایت ، آینه تاشو برقی ، دوربین 360 درجه,۲۷٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,اصفهان، آتشگاه,خاکستری,اتوماتیک,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، اتو هلد ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,اصفهان، آتشگاه,مشکی,اتوماتیک,۲۸۰٫۰۰۰٫۰۰۰ تومان,۲۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 دنده‌ای,اصفهان، بزرگمهر,سفید,دنده‌ای,۲۰۵٫۰۰۰٫۰۰۰ تومان,۵۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 دنده‌ای,اصفهان، پروین,سفید,دنده‌ای,۲۲۰٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سانروف ، کولر دوال ، آینه تاشو برقی ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 دنده‌ای,کرج، مهرویلا,نقدی,دنده‌ای,توافقی,سنسور عقب و جلو ، سانروف ، کولر دوال ، رادار ، دی لایت ، آینه تاشو برقی ، ترمز دستی برقی,۲۰۱۵ - ۱۳۹۴
بدون رنگ,جک S5 اتوماتیک,اصفهان، بهارستان,سفید,اتوماتیک,۲۷۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، کروز کنترل ، رادار ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، کول باکس ، ترمز دستی برقی ، دوربین 360 درجه,۲۰۱۸ - ۱۳۹۷
بدون رنگ,جک S5 اتوماتیک,کرج، درختی,سفید,اتوماتیک,۰,,۲۰۱۹ - ۱۳۹۸
۰,جک S5 اتوماتیک,اصفهان، آتشگاه,توافقی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,فروشی,کرج، دهقان ویلا,نقدی,اتوماتیک,توافقی,۱,جک S5 اتوماتیک
بدون رنگ,جک S5 اتوماتیک,کرج، باغستان,خاکستری,اتوماتیک,۲۶۰٫۰۰۰٫۰۰۰ تومان,۵۷٫۰۰۰,۲۰۱۷ - ۱۳۹۶
بدون رنگ,جک S5 اتوماتیک,کرج، مهرویلا,سفید,اتوماتیک,۳۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,جک S5 اتوماتیک,کرج، گوهردشت,نقدی,اتوماتیک,توافقی,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۹ - ۱۳۹۸
اتوماتیک,جک S5 اتوماتیک,کرج، مهرشهر,سفید,۰,,,۲۰۱۸ - ۱۳۹۷
,جک S5 اتوماتیک,کرج، هشتگرد,۲۰٫۰۰۰,,,,۲۰۱۸ - ۱۳۹۷
۲۵۳٫۰۰۰٫۰۰۰ تومان,جک S5 اتوماتیک,کرج، گوهردشت,اتوماتیک,۵۸٫۰۰۰,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,جک S5 اتوماتیک,کرج، شاهین ویلا,مشکی,اتوماتیک,۲۴۵٫۰۰۰٫۰۰۰ تومان,فرمان برقی ، سنسور عقب و جلو ، سرد کن/گرم کن صندلی و فرمان ، سانروف ، کولر دوال ، رادار ، صندلی برقی ، آینه تاشو برقی ، حافظه صندلی ، ترمز دستی برقی,۲۰۱۶ - ۱۳۹۵
توافقی,جک S5 دنده‌ای,کرج، هشتگرد,دو برگی,۷۷٫۰۰۰,,,۲۰۱۵ - ۱۳۹۴
