body,brand,cit,color,gear,price,usage,year
بدون رنگ,تیبا صندوق‌دار SX,کرمانشاه,سفید صدفی,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار EX,تبریز,سفید,۵۱٫۰۰۰٫۰۰۰ تومان,صندلی کودک,۸۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,تبریز,سفید,دنده‌ای,۷۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار EX,تبریز,سفید,دنده‌ای,کولر دوال,۰,۲۰۱۹ - ۱۳۹۸
توافقی,تیبا صندوق‌دار EX دوگانه سوز,کرمانشاه,تک برگی,۷۱,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار EX,تبریز,نقدی,دنده‌ای,توافقی,۵۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
دو لکه رنگ,تیبا صندوق‌دار SX,تبریز,سفید,دنده‌ای,۵۱٫۵۰۰٫۰۰۰ تومان,۱۴۸٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX,تبریز,سفید,دنده‌ای,۱۰۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار LX,تبریز,نقدی,دنده‌ای,توافقی,۵۴٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,تبریز,سفید صدفی,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۲۱٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX,تبریز,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,تیبا صندوق‌دار EX,تبریز,سفید,دنده‌ای,۵۴٫۵۰۰٫۰۰۰ تومان,۸۱,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار EX,تبریز,سفید,دنده‌ای,۳۵٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,تبریز,سفید,دنده‌ای,کولر دوال,۴۷٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX,تهران، اختیاریه,خاکستری,دنده‌ای,۱۰۸٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
۱,تیبا صندوق‌دار SX,تهران، علم و صنعت,توافقی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,تهران، شهرک ولیعصر,سفید,دنده‌ای,۴۷٫۰۰۰٫۰۰۰ تومان,۱۳۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار LX,تهران، تهرانپارس شرقی,سفید,دنده‌ای,۲۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، چیذر,سفید,دنده‌ای,۸۵٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
۵۶٫۷۰۰٫۰۰۰ تومان,تیبا صندوق‌دار SX,تهران، سعادت‌آباد,تک برگی,۴۵٫۰۰۰,,,۲۰۱۸ - ۱۳۹۷
دنده‌ای,تیبا صندوق‌دار EX دوگانه سوز,تهران، تهرانپارس شرقی,بدون رنگ,۱۰۰٫۰۰۰,,,۲۰۱۶ - ۱۳۹۵
۸۰٫۰۰۰,تیبا صندوق‌دار EX,تهران، شوش,تک برگی,,,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,تهران، صادقیه,سفید,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، نارمک,نقدی و قسطی,دنده‌ای,توافقی,۱,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار EX,تهران، تهرانپارس شرقی,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، ارم,نقدی,دنده‌ای,توافقی,۱۲۲٫۰۰۰,۲۰۱۳ - ۱۳۹۲
یک لکه رنگ,تیبا صندوق‌دار EX,تهران، طالقانی,سفید,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۲۶٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار LX,تهران، دهکده المپیک,سفید,دنده‌ای,۵۹٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار EX,تهران، تهرانپارس شرقی,نوک‌مدادی,دنده‌ای,۵۶٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار SX,تهران، دردشت,نقدی و قسطی,دنده‌ای,توافقی,۱,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,تیبا صندوق‌دار SX,تهران، پردیس,سفید,دنده‌ای,۴۹٫۵۰۰٫۰۰۰ تومان,۹۳٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,تهران، مهرآباد جنوبی,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,تیبا صندوق‌دار SX,تهران، شهرک ارغوان,سفید,دنده‌ای,۶۲٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX,تهران، شهرک گلستان غربی,سفید صدفی,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,۱۵۵٫۰۰۰,۲۰۱۷ - ۱۳۹۶
,تیبا صندوق‌دار SX,تهران، پیروزی,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، شهر قدس,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اهواز، زیتون کارمندی,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,اهواز، شریعتی جنوبی,سفید,دنده‌ای,۵۴٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,اهواز، امانیه,سفید,دنده‌ای,۱,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اهواز، کمپلوی شمالی (لشکر),سفید,دنده‌ای,۱,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اهواز، کیانپارس,سفید,دنده‌ای,۵٫۸۰۰,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار EX,اهواز، پادادشهر,,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار SX,تهران، آذری,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,اهواز، کیان آباد,سفید,دنده‌ای,۶٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار LX دوگانه‌ سوز,اهواز، فرهنگ شهر,بدون رنگ,هستم,۴۰٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX,اهواز، شریعتی جنوبی,نوک‌مدادی,دنده‌ای,۱۱۱٫۱۱۱,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,اهواز، آریاشهر,سفید,دنده‌ای,۵۰٫۰۰۰٫۰۰۰ تومان,۱۶,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,اهواز، زرگان,سفید,دنده‌ای,۷۷٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,اهواز، امانیه,سفید,دنده‌ای,۵۰٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
دنده‌ای,تیبا صندوق‌دار SX,اهواز، کوی نفت,تصادفی,توافقی,۱۲۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
تک برگی,تیبا صندوق‌دار SX,اهواز، پادادشهر,یک لکه رنگ,توافقی,۵۸٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
دنده‌ای,تیبا صندوق‌دار EX,اهواز، گلستان,بدون رنگ,۲۵٫۰۰۰,,,۲۰۱۸ - ۱۳۹۷
هستم,تیبا صندوق‌دار EX دوگانه سوز,اهواز، شهرک آغاجری,دنده‌ای,۱۷۵٫۰۰۰,,,۲۰۱۵ - ۱۳۹۴
۰,تیبا صندوق‌دار EX,اهواز، فرهنگ شهر,توافقی,,,,۲۰۱۹ - ۱۳۹۸
۰,تیبا صندوق‌دار EX,اهواز، پادادشهر,هستم,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,اهواز، زیباشهر,سفید,دنده‌ای,هستم,۸۰۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,اهواز، بهارستان,سفید,دنده‌ای,۸٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,اهواز، کمپلوی شمالی (لشکر),سفید,دنده‌ای,۴۴٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار EX,اهواز، زیتون کارمندی,سفید,دنده‌ای,۱۴,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,تیبا صندوق‌دار EX دوگانه سوز,اهواز، کوی علوی,سفید,دنده‌ای,۸۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار SX,کرمانشاه,سفید,دنده‌ای,۱۷٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
یک لکه رنگ,تیبا صندوق‌دار EX,کرمانشاه,سفید,دنده‌ای,۵۳٫۰۰۰٫۰۰۰ تومان,۲۷٫۰۰۰,۲۰۱۸ - ۱۳۹۷
تصادفی,تیبا صندوق‌دار SX,کرمانشاه,سفید,دنده‌ای,۳۹٫۵۰۰٫۰۰۰ تومان,۵۵,۲۰۱۳ - ۱۳۹۲
دنده‌ای,تیبا صندوق‌دار SX,کرمانشاه,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,کرمانشاه,نوک‌مدادی,دنده‌ای,۶۰,,۲۰۱۷ - ۱۳۹۶
,تیبا صندوق‌دار SX,کرمانشاه,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,کرمانشاه,سفید,دنده‌ای,۴۸٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
۱,تیبا صندوق‌دار EX,کرمانشاه,تک برگی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,کرمانشاه,خاکستری,دنده‌ای,۱۲۴٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
چند لکه رنگ,تیبا صندوق‌دار SX,قم، حرم,سفید,دنده‌ای,۸۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
تک برگی,تیبا صندوق‌دار SX,قم، دورشهر,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار EX,قم، آزادگان,سفید,هستم,۰,تأیید شده,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,کرمانشاه,سفید,دنده‌ای,۲۲٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX,قم، توحید,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,قم، بلوار امین,نقدی,دنده‌ای,توافقی,۰,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار EX,قم، زنبیل‌آباد (شهید صدوقی),,,,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار EX,قم، زنبیل‌آباد (شهید صدوقی),,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,قم، توحید,سفید,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۲۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX,قم، مدرس,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار SX,قم، امامزاده ابراهیم,بدون رنگ,هستم,۱۴٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
تصادفی,تیبا صندوق‌دار EX,قم، شهرک قدس,نقدی,دنده‌ای,توافقی,۳٫۰۰۰,۲۰۱۷ - ۱۳۹۶
,تیبا صندوق‌دار EX,قم، امام,,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار SX,قم، عطاران,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار EX,قم، آزادگان,بدون رنگ,۰,,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار EX,قم، زنبیل‌آباد (شهید صدوقی),,,,,۲۰۱۹ - ۱۳۹۸
تک برگی,تیبا صندوق‌دار EX,قم، زنبیل‌آباد (شهید صدوقی),یک لکه رنگ,۵۷٫۰۰۰٫۰۰۰ تومان,۳۸٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
,تیبا صندوق‌دار SX,قم، امامزاده ابراهیم,۰,,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار,قم، امامزاده ابراهیم,بدون رنگ,۵۹٫۰۰۰٫۰۰۰ تومان,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار SX,تهران، تهران‌سر,بدون رنگ,توافقی,۱۵۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
۰,فروشی,تهران، دریان‌نو‍,توافقی,,,,تیبا صندوق‌دار SX
بدون رنگ,تیبا صندوق‌دار SX,تهران، صادقیه,سفید,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
,فروشی,تهران، توحید,۰,,,,تیبا صندوق‌دار SX
بدون رنگ,تیبا صندوق‌دار EX,تهران، صادقیه,سفید,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
۰,فروشی,تهران، نارمک,توافقی,,,,تیبا صندوق‌دار SX
بدون رنگ,تیبا صندوق‌دار EX,تهران، نارمک,نوک‌مدادی,دنده‌ای,۵۵٫۳۰۰٫۰۰۰ تومان,۱۰۰٫۰۰۰,۲۰۱۸ - ۱۳۹۷
,فروشی,تهران، توحید,۰,,,,تیبا صندوق‌دار SX
بدون رنگ,فروشی,تهران، میدان آزادی,نقدی,تک برگی,توافقی,۰,تیبا صندوق‌دار LX
توافقی,تیبا صندوق‌دار SX,تهران، تهران‌سر,دنده‌ای,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، صادقیه,سفید,دنده‌ای,۵۵٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار,تهران، مجیدیه,نقدی,دنده‌ای,توافقی,۵٫۰۰۰,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار SX,تهران، صادقیه,سفید,دنده‌ای,۵۷٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,تهران، سلسبیل,,,,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,تهران، ولنجک,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,تهران، شهرک پاسداران,سفید,دنده‌ای,۴٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,تهران، صادقیه,سفید,دنده‌ای,۵۵٫۵۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار LX,تهران، اسلام‌‌آباد,سفید,دنده‌ای,۷۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
۰,فروشی,تهران، دریان‌نو‍,توافقی,,,,تیبا صندوق‌دار SX
بدون رنگ,تیبا صندوق‌دار SX,تهران، وردآورد,سفید,دنده‌ای,۱۱۳٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار SX,تهران، حکیمیه,سفید,دنده‌ای,۵۶٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار SX,تهران، پیروزی,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار SX,شیراز، میانرود,یک لکه رنگ,هستم,۶۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
,تیبا صندوق‌دار EX دوگانه سوز,شیراز، پل غدیر,۲۸۰٫۰۰۰,,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,تیبا صندوق‌دار EX,شیراز، دلگشا,سفید,دنده‌ای,۲۵۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,شیراز، فرصت شیرازی,سفید,دنده‌ای,۸۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار EX,شیراز، سرداران,سفید,دنده‌ای,۹۰٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار LX,شیراز، ادبیات,سفید,دنده‌ای,۱۰۵٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار SX,شیراز، سفیر جنوبی,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,شیراز، بلوار مدرس,سفید,دنده‌ای,۱۳۰٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
دنده‌ای,تیبا صندوق‌دار SX,شیراز، خلدبرین,سفید,هستم,۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,تیبا صندوق‌دار EX,شیراز، ارتش,سفید,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,۱۵۷,۲۰۱۳ - ۱۳۹۲
دو لکه رنگ,تیبا صندوق‌دار LX,شیراز، همت جنوبی (ایمان),سفید,دنده‌ای,۴۵٫۰۰۰٫۰۰۰ تومان,۱۴۰٫۰۰۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار SX,شیراز، شهرک رکن آباد,نقدی,دنده‌ای,توافقی,۲,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,شیراز، بعثت,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,شیراز، ارم,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,شیراز، اطلسی,نقدی,دنده‌ای,توافقی,۱,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,شیراز، پاسداران,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,شیراز، بلوار عدالت,,,,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,تیبا صندوق‌دار LX,شیراز، بلوار مدرس,سفید,دنده‌ای,۶٫۰۰۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,شیراز، ارم,سفید,دنده‌ای,۱٫۰۰۰٫۰۰۰ تومان,۳۶,۲۰۱۷ - ۱۳۹۶
دنده‌ای,تیبا صندوق‌دار EX دوگانه سوز,شیراز، بلوار رحمت,چند لکه رنگ,۴۰۰٫۰۰۰,,,۲۰۱۲ - ۱۳۹۱
بدون رنگ,تیبا صندوق‌دار SX,شیراز، میانرود,سفید,دنده‌ای,۵۶٫۰۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار SX,شیراز، ارتش,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,شیراز، نصر,نقدی,دنده‌ای,توافقی,صندلی کودک,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار SX,کرج، هفت تیر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,کرج، فردیس,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,تیبا صندوق‌دار EX,کرج، شاهین ویلا,نوک‌مدادی,دنده‌ای,۴۷٫۰۰۰٫۰۰۰ تومان,۲۶٫۰۰۰,۲۰۱۶ - ۱۳۹۵
توافقی,تیبا صندوق‌دار SX,کرج، فردیس,بدون رنگ,۱۰٫۰۰۰,,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار EX,کرج، فردیس,نقدی,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار EX,کرج، شهرک وحدت,سفید,۰,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,کرج، شهریار,سفید,دنده‌ای,۶۵٫۰۰۰,,۲۰۱۴ - ۱۳۹۳
,تیبا صندوق‌دار SX,کرج، هفت تیر,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,کرج، مارلیک,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دنده‌ای,تیبا صندوق‌دار SX,کرج، مهرویلا,بدون رنگ,توافقی,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,کرج، گلشهر,سفید,دنده‌ای,۶۵٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
دنده‌ای,تیبا صندوق‌دار SX,کرج، مهرشهر,سفید,۰,,,۲۰۱۹ - ۱۳۹۸
تصادفی,تیبا صندوق‌دار LX,کرج، باغستان,سفید,دنده‌ای,۵۰٫۰۰۰٫۰۰۰ تومان,۳۱٫۰۰۰,۲۰۱۷ - ۱۳۹۶
,تیبا صندوق‌دار SX,کرج، درختی,۰,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,کرج، ماهدشت,سفید,دنده‌ای,۵۳٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار SX,کرج، ملارد,سفید,دنده‌ای,۶۳٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
چند لکه رنگ,تیبا صندوق‌دار EX,کرج، محمد شهر,نقره‌ای,دنده‌ای,۶۷٫۰۰۰,,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار SX,کرج، فردیس,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,فروشی,کرج، مهرویلا,خاکستری,دنده‌ای,۴۶٫۰۰۰٫۰۰۰ تومان,۴۸٫۰۰۰,تیبا صندوق‌دار EX
,تیبا صندوق‌دار SX,کرج، فردیس,۰,,,,۲۰۱۹ - ۱۳۹۸
دو لکه رنگ,تیبا صندوق‌دار EX,کرج، شهریار,سفید,دنده‌ای,۵۰٫۰۰۰٫۰۰۰ تومان,۱۳۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار EX,مشهد، قاسم آباد (شهرک غرب),قرمز,دنده‌ای,۱۲۸٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار SX,مشهد، طبرسی,سفید,دنده‌ای,۶٫۳۰۰٫۰۰۰ تومان,۰,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,مشهد، قوچان,سفید,دنده‌ای,۲۲٫۷۰۰٫۰۰۰ تومان,۱,۲۰۱۹ - ۱۳۹۸
,تیبا صندوق‌دار EX,مشهد، گلبهار,۲۰۰,,,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,تیبا صندوق‌دار SX,مشهد، کاشمر,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
یک لکه رنگ,تیبا صندوق‌دار LX,مشهد، کوی مهدی,سفید,دنده‌ای,۲۲۰٫۰۰۰,,۲۰۱۱ - ۱۳۹۰
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,مشهد، قاسم آباد (شهرک غرب),سفید,دنده‌ای,۸۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,مشهد، قاسم آباد (شهرک غرب),سفید,دنده‌ای,۵۶٫۰۰۰٫۰۰۰ تومان,۱۳۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,مشهد، ابوطالب,سفید,دنده‌ای,۵۳٫۰۰۰٫۰۰۰ تومان,۶۴,۲۰۱۶ - ۱۳۹۵
دو لکه رنگ,تیبا صندوق‌دار EX دوگانه سوز,مشهد، جانباز,سفید,دنده‌ای,۸۷٫۰۰۰,,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,مشهد، ۱۷ شهریور,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
۰,تیبا صندوق‌دار SX,مشهد، پیروزی,تک برگی,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار EX,مشهد، امام رضا,سفید,دنده‌ای,۵۶٫۵۰۰٫۰۰۰ تومان,۴۷٫۰۰۰,۲۰۱۸ - ۱۳۹۷
,تیبا صندوق‌دار SX,مشهد، ۱۷ شهریور,,,,,۲۰۱۳ - ۱۳۹۲
بدون رنگ,تیبا صندوق‌دار LX,مشهد، شهرک شهید رجایی,سفید,دنده‌ای,رادار,۱۳۰٫۰۰۰,۲۰۱۴ - ۱۳۹۳
بدون رنگ,تیبا صندوق‌دار SX,مشهد، قاسم آباد (شهرک غرب),سفید صدفی,دنده‌ای,۵۰٫۰۰۰٫۰۰۰ تومان,۷۸,۲۰۱۵ - ۱۳۹۴
,تیبا صندوق‌دار SX,مشهد، مصلی,,,,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,مشهد، هفت تیر,سفید,دنده‌ای,۴۰٫۰۰۰,,۲۰۱۷ - ۱۳۹۶
بدون رنگ,تیبا صندوق‌دار SX,مشهد، سید رضی,سفید,دنده‌ای,۰,,۲۰۱۹ - ۱۳۹۸
بدون رنگ,تیبا صندوق‌دار SX,مشهد، بلوار توس,نقدی,دنده‌ای,توافقی,۶۰٫۰۰۰,۲۰۱۶ - ۱۳۹۵
بدون رنگ,تیبا صندوق‌دار SX,مشهد، رسالت,نقره‌ای,دنده‌ای,۵۴٫۰۰۰٫۰۰۰ تومان,۷۰,۲۰۱۵ - ۱۳۹۴
بدون رنگ,تیبا صندوق‌دار SX دوگانه‌ سوز,مشهد، آزادشهر,سفید,دنده‌ای,۴۷٫۰۰۰,,۲۰۱۸ - ۱۳۹۷
بدون رنگ,تیبا صندوق‌دار EX دوگانه سوز,کرج، باغستان,سفید,دنده‌ای,۱۹۳,,۲۰۱۸ - ۱۳۹۷
